name,birth_date,age,children,employment,id,city,email,password,Signed_Up,Elec_January,Elec_February,Elec_March,Elec_April,Elec_May,Elec_June,Elec_July,Elec_August,Elec_September,Elec_October,Elec_Novemeber,Elec_December,Water_January,Water_February,Water_March,Water_April,Water_May,Water_June,Water_July,Water_August,Water_September,Water_October,Water_Novemeber,Water_December,Arnona
Alexander Mccullough,1986-05-21,36,3,0,379955,Petah_Tikva,danieljohnson@yahoo.com,tK!4iMfG4U,1,933.756879935068,1122.4947577637402,648.3927845345737,682.8180205460353,781.1486369391756,739.3407411225346,780.4145137584934,757.0501374317292,758.558364301524,819.8732366840675,739.5271863611192,963.8737570802408,121.54032019398234,75.70389897398591,79.8143202094055,87.72572861456301,99.33512854960522,96.39349128049696,84.11473981926895,107.1147627869682,109.2425963574466,98.0137537160465,103.0600422830778,84.3180723320872,761.0850846240769
Jennifer Vaughan,1962-11-17,60,1,1,345399,Tel_Aviv_Yaffo,hbell@morales.com,2^52RRHu$M,0,1056.886147828291,1150.5370508011629,495.3173737145127,666.4225775926501,898.1277031722101,741.1717137810173,819.3272839787173,814.5474301871216,1050.677225914803,708.2797484863117,798.1493587331748,957.5429921073523,65.2540350507376,70.65828797689079,55.94663456456772,51.15553416285478,66.32741993193736,53.40713682932891,62.146243511708526,49.22964950065179,60.79736454871712,87.06065900411532,59.76472373130743,78.86617763937306,939.3935130843632
Manuel Ware,1987-11-11,35,1,1,261479,Petah_Tikva,tellison@gmail.com,u6kMeDku*J,1,587.5120665748991,525.6183478555629,260.9037373741413,498.9058756236881,317.7865624282797,437.1404361556114,457.5155824347238,278.5031708515048,427.6230467811366,192.97945276846863,324.53421012396336,539.141277174906,41.46425213247192,49.22768476948171,50.37835581103574,35.89595580921394,32.211736334561884,38.20179700583243,31.706703759074596,46.12151207882898,41.12942349950328,46.64612947018817,39.390360556919525,30.26952416023816,631.3614082998471
Erica Payne,1968-10-20,54,2,1,302718,Petah_Tikva,sara14@hotmail.com,yt&2YmhD!f,1,2013.5649492881787,1630.378833282429,1049.144619414007,1570.200036579694,1560.9526969530862,1302.91008988341,1592.9956556304555,1468.4049626761432,1553.3179104348862,1030.3189616581076,1413.7553321933071,1447.8891097729029,169.77368600334896,133.57797268599586,141.91054532568893,123.71811519139663,136.6451233036916,144.8674840516418,137.95035347208832,148.8360835295681,152.25386891881868,116.55173272527864,189.35352613099107,144.84531246929484,642.1048457341183
Hannah Palmer,1988-04-11,34,1,1,291795,Tel_Aviv_Yaffo,melissafrancis@roberts.com,^17uD4uDHX,1,784.5546901845656,525.2740160378,364.81322159093247,611.7394440354761,814.7449342333326,583.5000610060968,741.4238029137291,391.0123902385562,826.7614039279377,518.9438906590099,605.2689280402443,666.7873826591518,58.43325876258319,77.49236369631532,49.68074305257093,56.4178928109687,53.31133774300121,63.64817525423251,50.33755232808217,72.6371796946773,62.818013225882055,65.59462488205341,52.94689506840888,75.24655055382618,1180.839045952708
Stephanie Carlson,1974-04-29,48,1,1,280889,Tel_Aviv_Yaffo,guerramichael@meza-arias.net,z^5OtfAl#P,0,690.0008643622766,547.7058607832488,256.4270858648261,404.2019086814208,430.9158409009066,443.8730074918312,583.3747658968766,338.3188253555235,566.2204579343102,280.52941073822285,428.68134192182686,558.5675715239569,34.06112959796604,30.61577977125566,23.753965928112923,26.49422719192972,45.86608471057375,39.09513943747741,33.925848851457935,27.35893454341224,30.41433821205304,37.805696737123554,27.99961715960689,31.413012667400466,1005.1466776434976
Mark Morrison,1960-04-10,62,3,1,405469,Tel_Aviv_Yaffo,kimberly22@vazquez-jennings.com,J#8lDnq_nQ,1,1174.7241153314508,929.5106053095308,634.0204993750127,895.4635440972174,1099.6883555220402,1149.1669106002923,936.2834548882288,722.9670908873138,1005.5852565520612,877.8882332386125,982.006612360016,1232.3941893315646,73.23365024209795,83.17904232942794,82.95958106938296,101.85867553758712,103.9166163067714,69.80631877988502,87.01487034040372,77.67231686529182,100.04104012004662,87.67224414659911,88.80008472544031,74.95784753688845,1194.1947787987071
Diane Johnson,1968-08-30,54,2,1,314031,Tel_Aviv_Yaffo,abigail00@madden.biz,&4JWy_yJUD,1,739.1135733736076,551.8564270463878,340.7036367876605,467.2867539595932,401.3356412674524,573.3674317713674,654.6310644444017,380.53661539130144,506.8015842917594,304.97558582716727,407.4322671645571,522.2100285048311,36.69081620246845,54.29266192235316,41.42580043125985,46.51557749703394,38.69246181046703,44.47424172453066,23.551373190257976,40.5974397522433,25.11678434542697,41.41047436073938,30.14921923362093,38.4698675155912,1058.3628529599196
Steve Tapia,1962-01-06,60,2,1,289633,Ramat_Gan,nmayo@gmail.com,(S+9IgtU&F,1,633.8644977934404,786.8616811109544,427.92554957370055,390.0338728753268,473.2568752371528,575.4399234356531,576.5589524344961,431.36841384999946,539.2804907306448,358.18397923151093,264.0518146666785,757.0521340968257,41.74694538318022,40.90539885265069,44.37394938363202,48.35439951730292,45.48707955730746,59.25835010440744,31.1431740632682,43.57809776508132,40.58892505123421,36.01480403785786,38.16422715165791,52.70597756634862,644.7198675105052
David Garcia,1982-02-16,40,3,1,217165,Tel_Aviv_Yaffo,davidrich@harding.info,Q@7VjA+ab!,1,847.3308912568099,1102.801467897729,562.829499016935,622.9467212552659,785.7777074908806,789.1287259639328,767.677243829669,777.1773357250089,878.6854988290637,452.23556110755226,621.0506241019822,915.4456756153296,84.24141751232301,84.8886073922939,90.29189349605622,108.9263492721802,99.14160285542556,100.81815945579376,87.64500811024897,94.72344802495442,95.31788880333242,98.0848557844015,85.14992255377008,102.50551398499844,1233.5274319246505
Michelle Vang,1994-05-28,28,3,1,374511,Tel_Aviv_Yaffo,jamessantiago@allison.net,QB(z1+)o^1,1,1152.5093671026843,855.5993618113928,448.2349731170367,784.8957947283197,746.3145360618141,824.4109377503007,886.9082470282176,382.65739137232936,628.2070415982014,512.175146643556,586.2980003075714,963.8663051837832,92.25565222354837,85.17169070316629,87.09825069941161,91.32154812060163,111.21893770709178,83.95885891671166,92.56001347818936,78.55783372723566,104.24101736953,104.00330038336512,96.50758101079468,91.77387865970874,1121.9718807823872
Tina Jennings,1974-07-16,48,1,1,454380,Ramat_Gan,watersmaria@yahoo.com,3Z*X3Xkd79,1,975.9056386568658,1147.3082417272817,430.6155804360496,749.681676451891,716.2265328900326,710.2057160160001,725.6708866655417,489.35211135862704,978.7832978266572,532.8146423907835,685.9553503331654,747.2325251212555,68.30217732976779,57.05605788968588,57.349458488402185,44.66444074998981,44.24641281288963,56.83962855097106,52.60370963134956,58.14724682637087,67.2463465781505,43.46798889495998,63.14356648276859,81.32380881619028,692.4352977506663
Lisa Smith,1969-06-08,53,4,1,432432,Rishon_LeTsiyon,hansenmelissa@mckenzie.com,iEk&7OxsEb,1,873.6556918463804,652.8459485706095,353.65353846460897,531.930882759602,572.1061400906345,597.7541161746585,703.2376973063525,471.6446311386175,725.6885502753497,406.07545374409983,485.87003660279,776.2305787279818,70.66054510161415,68.28958202775684,63.68104545870224,55.34746724218028,40.81458201135965,58.44768417027748,57.27393301018972,75.89464157289216,45.48345356912007,47.93055978837191,42.949846261193336,58.02455735319133,1049.5592176640312
Thomas Simmons,1986-07-20,36,1,1,249443,Petah_Tikva,erika90@hotmail.com,^nR17H$hFr,1,1172.2598805335804,1011.6036357209208,303.88729698368763,707.9892921978945,785.2182443449308,796.2685815540444,970.6744117766608,789.8272056296346,833.2206667300904,666.7425461253131,631.2805745668438,908.013512129074,77.18147555420516,84.30116962951134,91.8854214431741,75.08033387730413,88.70527404623553,78.76560931175047,70.35086137566,80.47077503796709,62.30814402131249,73.04736403901381,93.75338988420089,99.01118333729367,647.5186929132902
Christina Duarte,1965-10-25,57,3,1,247114,Rishon_LeTsiyon,swalton@hotmail.com,x@O6rWx*dS,1,753.9135439450602,636.7641958859846,352.15482879201323,508.5378305905603,584.8010829679355,588.851498033666,518.8460613467294,388.6577185343535,483.79262461252176,532.4803827099092,554.2288547333056,721.6981752344681,48.70733847205024,48.66891494600294,50.928985671561335,57.45986560776097,53.10700212601948,49.77491177219356,50.068291118286425,63.8127476344194,43.64630016266034,55.24993565271648,50.488356748118974,46.71162628300986,814.7684383377577
Jane Anderson,1987-03-31,35,1,1,410208,Tel_Aviv_Yaffo,anthonyjill@hotmail.com,L7za$Fe^@6,1,1326.6631902672827,1042.6977421331728,382.6995559198175,901.8748487815642,1166.4158367182536,878.9498404109578,984.3530978341404,919.506198512795,1235.6833003006363,580.5547869451348,695.4723416914829,1105.6046889116851,79.93367391510355,96.69851509058049,106.97610709343776,97.16171658190936,90.80265307819032,88.19745876404521,84.72385131558634,95.22599562130864,72.39194873719795,72.7330315463815,79.52415794413434,130.62065681042532,967.6649144307952
Heidi Hoover,1990-03-29,32,0,1,449064,Tel_Aviv_Yaffo,taraespinoza@gmail.com,@9QB*aVcCB,1,495.43408263433696,536.3911348426335,94.17932308230284,227.1973379105463,338.2272573070225,447.47268331424704,431.86398747501687,276.2204435829465,429.2301155014024,166.7312483997014,223.4519741534242,421.8643032030611,20.311544962470617,24.054785938584203,17.222154218961926,18.91926052352413,32.218491462144215,22.26028241408801,40.86402246366347,26.58388604683372,31.87010671536186,25.68474392134903,36.914325991733534,29.07577937858004,1059.7920958237917
Michael Williams,1983-12-07,39,1,1,376823,Tel_Aviv_Yaffo,sharris@hotmail.com,J1U#TDg6!Z,1,1236.2870289973653,1101.3521335888463,657.6885802434663,749.2658139043435,720.853379482748,1243.8916784139174,802.2089592036065,557.8476906767296,811.1596395764371,771.8752230215025,714.5726591881855,1117.3172247174898,55.44854456338184,82.19389527915742,95.4345642876642,94.50752047508918,83.29994727424132,79.1287139928164,81.63659436371123,77.02595491343507,96.6877260959547,82.27860492681835,104.80478670134274,75.49255339642278,978.4046970832284
Sara Miller,1979-08-08,43,1,1,317687,Petah_Tikva,theresa09@wiggins.com,$t3Jst1YBF,1,967.5582971523193,868.4811440247696,345.22716222472206,727.0847621464443,602.9649059806528,918.4065392776,761.1317410937509,570.6926077495397,787.6391667811699,374.449500321953,424.9321638215427,894.7011169347963,58.3850598683841,64.21626025716603,57.25664636351291,60.43368531813172,52.99220423354358,73.90844513684615,56.7690061499855,87.00014775731485,38.9781694228018,66.86913707021914,62.1129018691626,72.15998317128464,626.7783658977833
Jose Graham,1963-11-04,59,1,1,418142,Petah_Tikva,lonnie50@lawrence.com,)H56qHLr3x,1,620.8753707695329,739.7537552924202,344.5503413244883,393.62545381893193,397.87750471646166,510.6732786881917,734.2115363646144,346.11326036758425,546.1346401637521,333.0045645570844,378.5017241619899,742.4659751376158,36.78438293725196,46.91756694252415,50.59685907053338,30.867754054993178,36.19223383696372,26.12538270608686,38.4703219373357,25.065835798211285,25.420993569635897,40.92611709365294,45.436570577444,31.88338796815733,798.3714632542205
Jonathon Orozco,1989-10-09,33,2,1,458935,Rishon_LeTsiyon,ttorres@green.net,yV&2LBm^%D,1,1698.7167511056111,1510.277606477006,691.794360775277,1071.404918830961,803.8055042592231,1031.9366796410732,1287.6459314975543,710.8383054838032,1123.5619825358494,1177.039451234848,976.2121268126516,1651.8477606202907,91.74992211103532,127.82583401016372,117.90295250968158,169.74494096973905,160.20850946048552,136.0748020414946,137.3358213236546,159.23555569270843,169.03926379345134,167.71264968287704,129.67585816445407,148.31848709498448,1118.4990339676913
Jennifer Hernandez,1984-12-26,38,4,1,243182,Ramat_Gan,angelalutz@gmail.com,Ma2L0SRFe&,1,1555.5739657303318,1418.0790715438986,939.3630407023658,1346.2782064270182,1484.2288558060225,1244.2030309073289,1337.8384621778796,951.2355920777026,1455.2236661894665,1152.7344707515422,1463.4152926569543,1546.8590358133029,163.18375594249156,147.04417512474757,143.20597824976022,146.7067736373497,158.27366534868486,158.89829617146162,133.29731022360147,128.38700649683324,143.16075180238835,128.19922339122218,169.7619662176293,135.64457025876573,1042.0384760090897
Amy Fernandez,1970-06-02,52,3,1,417244,Rishon_LeTsiyon,marytaylor@white-sanchez.info,NJ3ftEnpA+,1,2162.142270872766,1937.1037626806344,748.2842054497572,1742.8897224458983,1606.953324964889,1866.5788416056976,1780.6916217144828,1475.5344556344314,1296.1127386521443,1307.9191701548611,1432.6017145315257,1973.260251528588,190.19057435494057,197.00286925994428,189.47916914327112,208.99468697516707,158.84941821114495,161.51472890700623,172.73815280665514,195.9761653493069,166.9764345797068,177.41910356410472,140.76189883745195,179.4532128966042,1303.807413681297
Karen Davis,1986-07-13,36,1,1,452445,Tel_Aviv_Yaffo,margaret79@taylor.net,K)9JBjt!)&,1,1047.8133370482426,796.6063017009745,413.53464333117256,432.42365787296166,437.3975790502226,656.2188406524647,646.9509479984239,333.67762049391627,894.6714365414143,418.66775729285337,373.20197645387066,816.6228999117982,53.81365906542686,58.92769750455741,63.17755013982276,76.3036299723494,60.95271586592709,61.81883023293477,56.78866873339077,45.55520778131249,61.05157908848014,45.514193212122194,58.865878984697794,47.3296040033621,1090.56290139434
Jonathan Prince,1973-06-07,49,2,1,433971,Rishon_LeTsiyon,gonzalezdawn@yahoo.com,^yk93kTr0!,1,1573.7730672585278,2198.4247290540734,1107.992200828033,1585.8366458590535,1413.912593158254,1159.4301684735865,1372.852036206403,1082.7657927070818,1446.720692883355,1087.7576639823012,1071.0598636011275,1529.3137944228197,129.73078194327428,144.75406985003644,145.85824006468548,108.17724885396667,146.40467218756024,156.21466833334736,123.84889175356872,147.6140230834222,98.47484067840128,146.49716505408983,174.90050174562705,148.19791672408786,1124.5833710654051
Jordan Garrett,1965-05-26,57,3,1,459908,Ramat_HaSharon,paigejohnson@boyle.info,!1W%(e(oq6,1,1270.3403955407427,1100.319831821129,985.6404591779916,909.994858849727,915.9907905715196,893.3925339239916,1147.6030957765431,856.3352548857881,980.8118933418364,881.2123639256704,825.2162429516195,1189.4007597269908,74.22242337797505,102.65527922014618,101.32008101085748,85.92073781074703,114.281498740843,94.12501576870568,96.31381114114122,112.84106441689772,80.48851263398466,91.41659905022186,70.04729319503863,105.98780509624892,867.738408221723
Cindy Jacobs,1976-10-03,46,2,1,212765,Rishon_LeTsiyon,emyers@reed.com,r9RGgFen%o,1,1028.4398695303444,947.6289020325108,388.66764230447785,625.7428836029632,837.8417248695484,844.021075921291,933.1995281367132,633.9721311537882,730.3861768241131,683.926938812406,802.0201504206631,763.1383269501753,68.34320959084197,96.72964305955472,91.55299105447996,97.99782278860638,81.66391071825765,81.74977700381982,90.90767708829446,76.11911994574771,82.9720934318204,89.83404599065877,79.14007673482837,74.6498809927967,956.9081121905696
Kaitlyn Yoder,1983-06-04,39,2,1,307867,Petah_Tikva,jamie81@macias-lee.com,*D0aKDrpsJ,1,675.4676294739922,615.2864966150687,265.6941638021467,345.9476994528771,588.9449237818217,365.3833293159901,473.87888040607936,335.5406234904854,502.0445357694581,464.1025060845308,362.9371889302732,556.6915964884232,39.08112317733149,41.23754190724173,37.380358119683024,42.49147537880357,33.11885950569452,54.63201415396469,50.37131309071491,49.99004839247719,30.54679334802482,47.91918550772331,31.65555895510432,33.16604178769534,574.5947317946809
Kim Foster,1984-02-11,38,0,1,361642,Ramat_Gan,arnoldangela@hernandez.info,9w11!BAn)K,1,1246.257768889784,1287.2973028901415,434.96554077316193,999.804517539791,722.8096276879072,1124.0616401195216,1117.6509334271495,402.5670596278837,987.749685293422,673.2555087227834,907.1010028086076,1349.348115756549,92.70845767092996,89.68178544525622,101.63268065079978,76.82367576553958,82.70285419368874,56.177951952943374,97.94594462205067,86.41241803678706,90.96214546681526,110.66448455664992,103.83922397955386,60.83271278323853,855.5663181346636
Donald Morris,1994-05-11,28,0,1,415738,Tel_Aviv_Yaffo,martinezeric@gmail.com,*2xYcvx#eG,1,1268.4822499644467,952.3867033534234,148.14144424216664,658.8392650132018,679.5463088782188,810.8119111392697,1025.8911992036492,541.4863457701016,695.9056665451467,314.009498251542,628.0776579348145,1097.6243282204534,61.91327761365636,67.49831643571596,65.77526848177789,81.60919068695874,64.8595476717607,110.90064618777626,105.44110602578291,98.63276910104514,95.307281339725,68.69629247597877,98.79056454614664,103.53749595142416,879.715607845133
Elizabeth Wilson,1963-05-03,59,1,0,395478,Tel_Aviv_Yaffo,kristen74@hotmail.com,pmy1FjMc#x,1,951.1488954457072,943.56825094892,411.8333996552011,803.3727554554252,517.0472533801335,747.946426188844,881.8177074931605,704.8316501348168,794.8305251143234,463.16495807716535,777.5516854095501,1073.963278402828,56.56870411256378,51.03798094133038,41.66097713349771,71.02434003630462,64.15411971944145,75.72405487620141,45.71384882692799,48.6365193981751,68.91381248684952,52.563739723832725,59.3907610600341,48.88506181653192,1250.8011962235846
Amanda Brown,1977-11-22,45,4,1,216117,Tel_Aviv_Yaffo,murrayanna@davis.info,+(62MVkv53,1,1693.2493699216602,1589.835021284231,924.3843815990692,1175.7836998952826,1229.0259511621225,1213.3132925825084,1481.5199420651536,1140.0965873999826,1350.1246332546132,1070.60950884281,1130.5407035627425,1290.5763622056722,153.59196322784473,163.38828142961174,152.09861667977825,101.06087804106372,147.16085834517978,184.6964985519785,145.89050145663668,137.7592679260783,149.48366249192114,156.23523269120517,147.2627784920654,174.5332159774022,1489.263710906389
